mode_main,distance,main_reason,week_day,age,education,female,main_activity,license,cars,temp,precip,wind
1,12.3694,2,3,55,1,1,1,1,1,20.8,0,2.2
1,7.99454,4,3,13,1,1,6,0,1,20.8,0,2.2
11,6.66595,7,2,48,2,1,1,1,1,3.6,19.9,1.7
4,8.2224,2,2,48,2,1,1,1,1,3.6,19.9,1.7
4,13.1155,2,2,48,2,1,1,1,1,3.6,19.9,1.7
11,11.7018,2,4,56,3,0,1,1,1,21.7,28.9,NULL
11,12.6586,3,4,56,3,0,1,1,1,21.7,28.9,NULL
11,12.6586,2,4,56,3,0,1,1,1,21.7,28.9,NULL
11,19.4604,2,3,47,1,0,1,1,1,11.7,0,4.7
11,21.0798,10,3,47,1,0,1,1,1,11.7,0,4.7
11,2.04844,7,3,47,1,0,1,1,1,11.7,0,4.7
11,2.60783,7,3,47,1,0,1,1,1,11.7,0,4.7
11,0.523852,7,4,44,1,1,1,1,1,8.4,17.3,4.2
11,4.2378,2,4,44,1,1,1,1,1,8.4,17.3,4.2
11,4.75379,2,4,44,1,1,1,1,1,8.4,17.3,4.2
11,13.9202,10,1,78,3,0,3,1,1,9.6,0,1.9
11,10.4658,5,1,78,3,0,3,1,1,9.6,0,1.9
11,5.32692,5,1,78,3,0,3,1,1,9.6,0,1.9
11,3.40932,5,1,78,3,0,3,1,1,9.6,0,1.9
11,11.7165,2,2,38,2,0,1,1,1,16.2,1,NULL
11,1.98226,2,2,28,1,0,1,1,1,3.6,19.9,1.7
4,2.1776,10,2,43,2,1,2,1,1,20.5,0,1.4
4,3.26374,2,2,43,2,1,2,1,1,20.5,0,1.4
11,2.17785,10,2,43,2,1,2,1,1,20.5,0,1.4
11,8.30099,2,4,46,3,1,1,1,1,14.4,0,1.9
11,3.12252,2,3,43,3,0,1,1,1,11.7,0,4.7
11,1.10576,7,3,43,3,0,1,1,1,11.7,0,4.7
11,2.38616,7,3,43,3,0,1,1,1,11.7,0,4.7
4,22.6195,2,1,44,3,1,1,1,1,14.4,5.3,3.3
11,8.57335,2,3,46,3,1,1,1,1,7.3,0,4.2
11,10.6202,10,3,46,3,1,1,1,1,7.3,0,4.2
11,6.23868,10,3,46,3,1,1,1,1,7.3,0,4.2
11,24.7071,2,4,32,2,0,1,1,1,21.7,28.9,NULL
11,3.17413,7,4,32,2,0,1,1,1,21.7,28.9,NULL
11,3.17413,10,4,32,2,0,1,1,1,21.7,28.9,NULL
11,0.670662,2,4,41,3,0,1,1,1,12.3,0,1.1
11,2.73037,2,4,56,1,1,1,1,1,8.4,17.3,4.2
11,1.26845,7,4,37,2,1,6,1,1,8.9,0.1,5
11,0.775394,4,4,37,2,1,6,1,1,8.9,0.1,5
11,0.797148,4,4,37,2,1,6,1,1,8.9,0.1,5
11,1.26845,10,4,37,2,1,6,1,1,8.9,0.1,5
11,7.64245,2,3,58,2,0,1,1,1,19.1,0,1.9
1,14.257,8,1,59,3,1,1,1,1,19.4,0,2.5
8,5.31008,4,2,16,1,1,6,0,0,3.6,19.9,1.7
11,8.98871,2,4,42,2,1,1,1,1,20.2,0,2.5
6,6.00005,10,4,60,1,1,1,1,0,8.4,17.3,4.2
1,5.87536,4,4,17,1,1,6,0,0,8.4,17.3,4.2
11,2.06022,2,2,56,1,0,1,1,1,18.6,0.1,0
11,5.77549,10,2,56,1,0,1,1,1,18.6,0.1,0
11,9.08244,10,2,56,1,0,1,1,1,18.6,0.1,0
11,5.15782,10,2,56,1,0,1,1,1,18.6,0.1,0
11,0.870872,6,3,42,1,1,1,1,1,20.8,0,2.2
11,1.15063,10,3,42,1,1,1,1,1,20.8,0,2.2
11,1.72499,10,3,42,1,1,1,1,1,20.8,0,2.2
11,5.5015,7,3,42,1,1,1,1,1,20.8,0,2.2
11,5.04397,8,1,32,3,0,1,1,1,17.6,13.5,1.4
11,24.8139,2,4,61,3,1,1,1,1,6.6,0,2.2
3,2.23649,10,3,42,2,1,4,1,1,19.1,0,1.9
2,6.45021,4,1,25,2,0,6,1,1,8.8,0,1.1
6,1.1967,7,4,33,3,1,1,1,1,20,0,1.1
6,2.33616,2,4,33,3,1,1,1,1,20,0,1.1
6,2.44513,2,4,33,3,1,1,1,1,20,0,1.1
4,4.10158,10,3,57,1,1,8,0,0,7,0,NULL
6,4.10158,10,3,57,1,1,8,0,0,7,0,NULL
11,4.90884,2,1,53,1,1,1,1,1,9.6,0,1.9
11,3.64092,6,1,53,1,1,1,1,1,9.6,0,1.9
11,6.03374,6,1,53,1,1,1,1,1,9.6,0,1.9
10,2.55496,8,1,78,3,0,3,1,1,6.7,4.2,3.3
4,11.0137,2,4,37,3,0,2,1,1,12.3,0,1.1
6,4.3792,2,1,59,3,0,1,1,1,19,5.6,0.8
11,19.458,2,2,43,3,1,1,1,1,10.3,0.3,2.2
11,1.06,10,2,42,1,0,1,1,1,12.3,0,4.4
11,0.429224,10,2,42,1,0,1,1,1,12.3,0,4.4
11,0.630974,10,2,42,1,0,1,1,1,12.3,0,4.4
11,1.86325,2,2,42,1,0,1,1,1,12.3,0,4.4
1,27.9063,2,4,59,1,1,1,0,1,20.2,0,2.5
11,23.3444,2,2,31,1,1,1,1,1,14.6,0,1.9
11,45.3987,3,2,31,1,1,1,1,1,14.6,0,1.9
11,22.8092,3,2,31,1,1,1,1,1,14.6,0,1.9
11,1.61179,10,4,35,2,0,1,1,1,7.7,1,1.7
11,2.66091,10,4,35,2,0,1,1,1,7.7,1,1.7
11,3.64214,10,4,35,2,0,1,1,1,7.7,1,1.7
2,0.913841,3,4,57,3,1,1,0,0,8.4,17.3,4.2
11,4.35089,2,4,62,3,0,1,1,1,21.7,28.9,NULL
11,11.5232,2,4,62,3,0,1,1,1,21.7,28.9,NULL
11,7.26628,2,4,62,3,0,1,1,1,21.7,28.9,NULL
2,19.9375,2,4,34,3,1,1,0,0,14.4,0,1.9
4,4.3909,8,4,34,3,1,1,0,0,14.4,0,1.9
1,16.4673,8,4,34,3,1,1,0,0,14.4,0,1.9
11,0.639297,6,3,63,1,0,1,1,1,7.8,19.2,1.9
11,42.4501,9,3,59,3,1,4,1,1,15,3.5,1.7
11,44.2881,5,3,59,3,1,4,1,1,15,3.5,1.7
11,2.51064,5,3,59,3,1,4,1,1,15,3.5,1.7
11,15.5258,2,2,35,3,1,1,1,1,14.6,0,NULL
11,14.212,2,4,39,3,1,1,1,1,17.8,0,NULL
4,3.38186,8,4,39,3,1,1,1,1,17.8,0,NULL
2,10.9284,2,4,34,3,0,1,1,1,7.7,1,1.7
11,7.06796,2,4,56,3,1,1,1,1,14.4,0,1.9
11,25.4187,5,4,56,3,1,1,1,1,14.4,0,1.9
11,22.0205,5,4,56,3,1,1,1,1,14.4,0,1.9
4,9.80611,2,4,33,3,1,1,1,1,21.7,28.9,NULL
4,4.07412,10,4,33,3,1,1,1,1,21.7,28.9,NULL
1,7.76081,10,4,33,3,1,1,1,1,21.7,28.9,NULL
6,1.27246,5,1,65,3,0,3,1,1,8.8,0,1.1
2,7.89066,2,3,43,1,1,1,0,0,7.8,19.2,1.9
11,10.4803,2,1,39,1,0,1,1,1,7.4,2.1,3.6
6,1.26409,2,2,55,3,0,1,1,1,14.6,0,NULL
4,3.06071,2,1,54,2,1,1,1,0,14.4,5.3,3.3
4,2.80092,8,1,54,2,1,1,1,0,14.4,5.3,3.3
6,4.17128,8,1,54,2,1,1,1,0,14.4,5.3,3.3
4,15.9518,2,1,37,1,0,1,1,0,7.4,2.1,3.6
4,1.05388,4,1,7,1,1,6,0,0,7.4,2.1,3.6
1,10.7337,2,2,57,1,1,1,0,0,14.6,0,NULL
6,0.404461,10,3,25,1,1,1,0,0,9.8,22.9,3.1
11,21.2068,2,4,51,1,1,1,1,1,21.7,28.9,NULL
4,6.4235,4,4,13,1,0,6,0,1,21.7,28.9,NULL
6,3.05199,4,1,22,1,1,6,0,0,14.9,0,1.7
3,3.17169,5,4,44,2,1,1,0,0,18.1,0,2.8
3,2.02676,10,1,24,3,1,6,1,1,14.4,5.3,3.3
11,15.0826,10,2,46,3,1,1,1,1,7.4,1,3.1
11,4.51376,2,2,46,3,1,1,1,1,7.4,1,3.1
11,10.8702,2,2,46,3,1,1,1,1,7.4,1,3.1
11,20.2471,2,2,29,1,0,1,1,1,3.6,19.9,1.7
11,0.922259,2,4,54,1,0,1,1,1,8.4,7.4,NULL
11,5.4953,8,2,31,1,1,1,1,1,5.4,17.6,NULL
11,15.2042,4,2,33,1,1,2,1,1,10.3,0.3,2.2
11,9.75515,2,2,33,1,1,2,1,1,10.3,0.3,2.2
11,14.113,2,2,33,1,1,2,1,1,10.3,0.3,2.2
6,0.56094,4,4,23,1,0,6,0,1,17.7,2.8,2.5
11,1.41061,7,4,43,3,1,1,1,1,8.4,17.3,4.2
11,15.2946,2,4,43,3,1,1,1,1,8.4,17.3,4.2
11,15.2946,7,4,43,3,1,1,1,1,8.4,17.3,4.2
11,27.011,2,4,36,2,0,1,1,1,21.7,28.9,NULL
11,54.6209,10,3,63,1,1,3,1,1,18.4,0,1.9
11,16.1024,10,3,63,1,1,3,1,1,18.4,0,1.9
11,38.7279,5,3,63,1,1,3,1,1,18.4,0,1.9
11,1.77885,5,3,63,1,1,3,1,1,18.4,0,1.9
11,7.76513,2,3,46,3,1,1,1,1,6.8,2.6,2.2
11,9.57012,2,1,59,1,0,1,1,1,6.8,2.7,NULL
4,7.70293,2,4,35,2,1,1,1,0,8.9,0.1,5
1,6.4105,2,2,54,3,1,1,0,0,20.5,0,1.4
11,8.54634,2,1,46,2,1,1,1,1,12.3,0,NULL
4,11.1918,2,4,41,1,0,1,0,0,21.7,28.9,NULL
11,0.476975,7,2,40,3,0,1,1,1,14.6,0,NULL
11,15.8043,2,2,40,3,0,1,1,1,14.6,0,NULL
11,16.2146,2,2,40,3,0,1,1,1,14.6,0,NULL
11,5.7277,7,3,50,2,0,4,1,1,20.8,0.3,1.4
11,2.62965,10,3,50,2,0,4,1,1,20.8,0.3,1.4
11,3.53416,10,3,50,2,0,4,1,1,20.8,0.3,1.4
6,0.806489,5,1,53,1,1,1,0,0,14.4,5.3,3.3
11,13.5139,2,3,50,1,1,1,1,1,7,0,NULL
11,13.2699,7,3,50,1,1,1,1,1,7,0,NULL
11,0.263925,7,3,50,1,1,1,1,1,7,0,NULL
6,1.89868,5,4,80,1,0,3,1,0,8.9,0.1,5
11,1.89868,5,4,80,1,0,3,1,1,8.9,0.1,5
11,1.55289,5,4,80,1,0,3,1,1,8.9,0.1,5
4,6.45174,5,1,23,1,0,6,0,0,14.9,0,1.7
4,50.9732,10,1,23,1,0,6,0,0,14.9,0,1.7
4,11.3568,2,1,25,3,0,1,1,1,7.4,2.1,3.6
2,11.3568,2,1,25,3,0,1,1,1,7.4,2.1,3.6
2,2.47736,2,4,52,1,1,1,1,0,8.4,17.3,4.2
2,8.55426,10,4,52,1,1,1,1,0,8.4,17.3,4.2
4,7.95609,10,4,47,3,0,4,1,0,7.7,1,1.7
6,3.09252,2,2,28,3,1,1,1,0,3.6,19.9,1.7
4,3.58169,9,2,28,3,1,1,1,1,3.6,19.9,1.7
4,0.930349,9,2,28,3,1,1,1,1,3.6,19.9,1.7
4,4.7253,2,1,47,2,1,1,1,1,9.6,0,1.9
6,4.7253,2,1,47,2,1,1,1,1,9.6,0,1.9
2,8.71666,4,3,24,1,0,6,0,0,7,0,NULL
1,8.76819,2,3,31,2,0,1,1,1,20.8,0.3,1.4
2,36.2674,2,3,32,3,0,1,1,1,19.1,0,1.9
6,7.43732,8,3,24,3,1,6,1,0,18.4,0,2.2
2,18.0658,2,4,59,1,1,1,1,1,8.4,7.4,NULL
2,22.2306,2,3,48,3,1,1,1,1,14.8,0.2,NULL
3,0.962422,2,4,51,1,1,1,1,0,5.4,0,2.8
11,32.3278,2,3,54,3,0,1,1,1,20.8,0,2.2
11,32.3278,11,3,54,3,0,1,1,1,20.8,0,2.2
4,24.618,2,2,58,3,0,1,0,0,18.6,0.1,0
11,2.49721,10,3,60,1,1,1,1,1,18.4,0,1.9
2,9.74667,10,3,60,1,1,1,1,1,18.4,0,1.9
4,3.87814,7,3,60,1,1,1,1,1,18.4,0,1.9
1,8.23064,7,3,60,1,1,1,1,1,18.4,0,1.9
6,1.15965,10,2,66,3,1,3,1,0,14.6,0,1.9
2,19.8083,2,3,44,1,1,1,0,0,15,3.5,1.7
2,20.1001,10,3,44,1,1,1,0,0,15,3.5,1.7
2,0.999493,7,3,44,1,1,1,0,0,15,3.5,1.7
11,0.450262,2,4,60,3,1,1,1,1,8.4,7.4,NULL
11,0.872844,6,4,60,3,1,1,1,1,8.4,7.4,NULL
11,1.16844,6,4,60,3,1,1,1,1,8.4,7.4,NULL
11,13.9568,2,3,34,3,0,2,1,1,7.3,0,4.2
11,6.56538,2,3,36,3,0,1,1,1,7.8,19.2,1.9
11,0.54343,5,3,36,3,0,1,1,1,7.8,19.2,1.9
4,7.44896,10,1,55,1,0,1,1,0,14.9,0,1.7
6,7.44896,10,1,55,1,0,1,1,0,14.9,0,1.7
2,11.9706,2,1,44,1,1,1,0,0,15.5,13.8,NULL
2,24.741,10,1,44,1,1,1,0,0,15.5,13.8,NULL
4,12.7989,10,1,44,1,1,1,0,0,15.5,13.8,NULL
4,18.2857,3,2,33,1,0,1,1,1,10.3,0.3,2.2
4,14.2607,5,2,33,1,0,1,1,1,10.3,0.3,2.2
11,4.27043,5,2,33,1,0,1,1,1,10.3,0.3,2.2
4,4.91448,2,2,28,3,0,1,1,1,16.2,1,NULL
4,5.36568,2,2,39,1,1,1,0,0,10.3,0.3,2.2
2,2.11037,7,3,45,3,1,4,0,0,20.8,0,2.2
2,2.11037,4,3,4,1,0,6,0,0,20.8,0,2.2
11,8.18737,7,3,45,2,1,1,1,1,9.8,22.9,3.1
11,6.1411,2,3,45,2,1,1,1,1,9.8,22.9,3.1
11,2.19923,2,3,45,2,1,1,1,1,9.8,22.9,3.1
11,32.8898,2,2,33,3,1,1,1,1,12.3,0,4.4
11,17.6142,2,3,36,1,0,1,1,1,18.4,0,1.9
11,0.9697,7,4,43,3,1,1,1,1,21.7,28.9,NULL
11,14.2918,2,4,43,3,1,1,1,1,21.7,28.9,NULL
11,14.2918,10,4,43,3,1,1,1,1,21.7,28.9,NULL
11,0.9697,10,4,43,3,1,1,1,1,21.7,28.9,NULL
4,8.53433,2,4,55,2,0,1,1,1,18.1,0,2.8
1,9.05948,2,4,46,1,1,1,0,0,20.2,0,2.5
11,2.73721,10,1,46,1,0,1,1,1,6.8,2.7,NULL
11,13.3147,2,1,46,1,0,1,1,1,6.8,2.7,NULL
11,2.13938,10,3,33,3,0,1,1,1,20.8,0,2.2
4,2.13938,10,3,33,3,0,1,1,1,20.8,0,2.2
1,12.7472,2,4,55,2,0,1,1,1,7.7,1,1.7
11,1.1638,2,3,62,1,0,1,1,1,7,0,NULL
1,7.51854,2,1,39,3,0,1,0,1,9.6,0,1.9
1,12.1139,2,1,39,3,1,1,1,1,14.9,0,1.7
6,6.19388,10,3,65,1,0,3,1,1,18.4,0,1.9
6,4.85117,10,3,65,1,0,3,1,1,18.4,0,1.9
11,8.27277,2,2,43,1,0,1,1,1,5.4,17.6,NULL
11,4.73607,7,2,43,1,0,1,1,1,5.4,17.6,NULL
11,7.00638,10,2,43,1,0,1,1,1,5.4,17.6,NULL
11,2.28965,10,2,43,1,0,1,1,1,5.4,17.6,NULL
2,25.3117,2,4,48,1,1,1,1,1,8.4,7.4,NULL
11,22.8892,6,2,63,3,0,1,1,1,7.4,1,3.1
11,7.36182,2,2,63,3,0,1,1,1,7.4,1,3.1
11,15.7461,2,2,63,3,0,1,1,1,7.4,1,3.1
11,13.45,2,1,40,3,0,1,1,1,16.2,0,3.1
11,12.1206,7,1,40,3,0,1,1,1,16.2,0,3.1
11,3.14547,9,1,40,3,0,1,1,1,16.2,0,3.1
11,1.9323,9,1,40,3,0,1,1,1,16.2,0,3.1
6,1.18811,2,1,40,3,1,1,1,1,6.8,2.7,NULL
11,146.25,3,4,55,2,0,1,1,1,8.9,0.1,5
6,2.14819,4,3,13,1,0,6,0,0,20.8,0.3,1.4
11,0.776413,2,4,49,1,0,1,1,1,20.2,0,2.5
11,0.710992,5,4,49,1,0,1,1,1,20.2,0,2.5
11,21.9477,2,4,47,3,0,1,1,1,5.4,0,2.8
11,4.2004,2,4,46,2,1,1,1,1,6.6,0,2.2
11,3.91257,10,4,46,2,1,1,1,1,6.6,0,2.2
11,0.491938,7,4,46,2,1,1,1,1,6.6,0,2.2
11,7.15168,10,2,69,3,0,3,1,1,5.4,17.6,NULL
11,1.18432,7,1,58,1,0,1,1,1,7.4,2.1,3.6
4,1.18432,7,1,58,1,0,1,1,1,7.4,2.1,3.6
11,11.7219,4,1,31,2,0,6,1,1,6.7,4.2,3.3
4,8.03893,9,2,62,1,0,4,1,1,6.3,0,5.3
4,17.3537,2,3,45,3,0,1,1,1,11.7,0,4.7
11,1.73,12,3,45,3,0,1,1,1,11.7,0,4.7
10,7.53098,10,1,39,3,1,1,1,0,9.6,0,1.9
11,1.08968,4,2,43,1,1,6,1,1,6.3,0,5.3
11,1.08968,7,2,43,1,1,6,1,1,6.3,0,5.3
11,2.25346,5,4,65,1,0,3,1,1,12.3,0,1.1
11,1.83429,3,4,50,3,1,1,1,1,12.3,0,1.1
11,9.02901,3,4,50,3,1,1,1,1,12.3,0,1.1
11,10.433,8,4,50,3,1,1,1,1,12.3,0,1.1
11,2.08264,8,4,50,3,1,1,1,1,12.3,0,1.1
11,6.65885,2,2,45,1,1,1,1,1,12.3,0,4.4
11,10.8869,4,4,22,2,1,6,1,1,21.7,28.9,NULL
2,34.6576,2,2,40,3,0,1,1,1,6.3,0,5.3
1,34.6576,2,2,40,3,0,1,1,0,6.3,0,5.3
4,7.63281,10,1,44,2,0,1,1,1,6.8,2.7,NULL
2,2.70518,9,4,16,1,0,6,0,0,18.1,0,2.8
4,56.7971,2,2,40,3,1,1,1,1,10.3,0.3,2.2
1,56.7971,2,2,40,3,1,1,1,1,10.3,0.3,2.2
11,4.02684,2,2,41,1,0,1,1,1,20.5,0,1.4
11,20.6916,2,1,46,3,0,1,1,1,19,5.6,0.8
11,21.3448,7,1,46,3,0,1,1,1,19,5.6,0.8
11,0.672143,7,1,46,3,0,1,1,1,19,5.6,0.8
4,2.86766,2,4,47,3,0,1,1,1,8.4,17.3,4.2
4,5.2257,4,4,16,1,1,6,0,0,8.4,17.3,4.2
6,5.2257,4,4,16,1,1,6,0,0,8.4,17.3,4.2
6,4.94177,10,1,68,3,0,3,1,1,8.8,0,1.1
4,1.75409,5,1,68,3,0,3,1,1,8.8,0,1.1
6,1.74333,10,3,24,3,0,1,1,1,7.3,0,4.2
11,8.75278,2,3,24,3,0,1,1,1,7.3,0,4.2
4,6.68195,10,4,23,1,0,6,1,1,20.2,0,2.5
11,7.97203,7,4,43,1,1,1,1,1,14.4,0,1.9
11,5.67997,2,4,43,1,1,1,1,1,14.4,0,1.9
11,5.67997,10,4,43,1,1,1,1,1,14.4,0,1.9
11,23.9904,2,4,53,3,0,1,1,1,14.4,0,1.9
11,22.0148,10,4,53,3,0,1,1,1,14.4,0,1.9
11,2.06723,7,4,53,3,0,1,1,1,14.4,0,1.9
11,3.92574,9,4,53,3,0,1,1,1,14.4,0,1.9
3,1.65319,10,4,73,1,1,3,0,0,14.4,0,1.9
11,35.3509,2,4,50,3,0,1,1,1,14.4,0,1.9
11,2.6074,10,4,50,3,0,1,1,1,14.4,0,1.9
3,3.4472,4,4,16,1,0,6,0,0,21.7,28.9,NULL
3,3.4472,4,4,16,1,0,6,0,1,21.7,28.9,NULL
3,3.22648,8,4,16,1,0,6,0,0,21.7,28.9,NULL
11,6.8212,2,4,32,3,1,1,1,1,14.4,0,1.9
11,9.73348,3,1,49,3,1,1,1,1,16.2,0,3.1
11,10.9565,3,1,49,3,1,1,1,1,16.2,0,3.1
11,1.55826,3,1,49,3,1,1,1,1,16.2,0,3.1
11,0.552255,3,1,49,3,1,1,1,1,16.2,0,3.1
11,9.285,3,1,49,3,1,1,1,1,16.2,0,3.1
11,0.817671,10,1,49,3,1,1,1,1,16.2,0,3.1
11,0.817671,7,1,49,3,1,1,1,1,16.2,0,3.1
11,13.2153,2,2,60,1,1,1,1,1,18.6,0.1,0
11,4.61594,5,3,49,2,1,2,1,1,15,3.5,1.7
11,9.92098,10,2,46,1,1,1,1,1,18.6,0.1,0
2,10.1148,4,2,16,1,0,6,0,1,18.6,0.1,0
11,52.9295,10,1,60,3,0,2,1,1,15.5,13.8,NULL
11,20.9875,7,4,52,2,0,1,1,1,14.4,0,1.9
11,16.2478,7,1,48,3,1,1,1,1,15.5,13.8,NULL
11,16.2478,2,1,48,3,1,1,1,1,15.5,13.8,NULL
11,16.2478,10,1,48,3,1,1,1,1,15.5,13.8,NULL
2,63.737,7,1,56,1,1,4,0,0,15.5,13.8,NULL
11,3.96965,5,2,54,1,1,1,1,1,15.9,2.4,1.7
11,10.6691,2,2,26,1,1,2,1,1,18.6,0.1,0
2,8.54544,10,1,41,2,1,8,1,1,15.5,13.8,NULL
11,14.3487,2,4,44,1,0,1,1,1,14.4,0,1.9
6,3.95516,2,4,49,1,1,1,1,1,14.4,0,1.9
11,1.69738,2,4,34,3,1,1,1,1,14.4,0,1.9
4,9.3949,2,4,49,1,1,1,1,1,14.4,0,1.9
11,1.11177,7,4,42,3,1,1,1,1,14.4,0,1.9
11,1.20944,7,4,42,3,1,1,1,1,14.4,0,1.9
11,1.50946,2,4,42,3,1,1,1,1,14.4,0,1.9
11,1.50946,10,4,42,3,1,1,1,1,14.4,0,1.9
11,3.13247,7,4,42,3,1,1,1,1,14.4,0,1.9
11,4.40443,7,4,42,3,1,1,1,1,14.4,0,1.9
11,11.491,2,4,57,3,0,1,1,1,14.4,0,1.9
11,0.948819,9,4,57,3,0,1,1,1,14.4,0,1.9
11,1.67139,9,4,45,3,1,1,1,1,14.4,0,1.9
11,4.0967,2,4,45,3,1,1,1,1,14.4,0,1.9
11,8.85735,2,4,34,3,0,1,1,1,14.4,0,1.9
11,6.5963,8,4,34,3,0,1,1,1,14.4,0,1.9
6,2.06739,5,4,40,3,1,4,1,0,14.4,0,1.9
4,5.25475,2,4,32,3,1,1,1,0,14.4,0,1.9
4,2.56106,2,4,32,3,1,1,1,0,14.4,0,1.9
4,7.44972,2,4,32,3,1,1,1,0,14.4,0,1.9
4,6.19079,2,4,54,3,1,1,1,1,14.4,0,1.9
11,1.68555,9,4,54,3,1,1,1,1,14.4,0,1.9
10,417.649,10,4,54,1,1,1,1,0,14.4,0,1.9
11,10.2335,3,1,37,3,0,1,1,1,17.6,13.5,1.4
4,3.06128,2,4,31,2,0,1,1,0,14.4,0,1.9
1,16.4781,2,4,31,2,0,1,1,0,14.4,0,1.9
11,67.5611,8,4,49,3,1,1,1,1,14.4,0,1.9
2,18.8532,2,4,49,3,1,1,1,1,14.4,0,1.9
1,13.3739,2,4,36,1,1,1,0,0,14.4,0,1.9
3,0.687325,8,4,71,1,1,3,1,1,14.4,0,1.9
11,2.24061,9,4,30,1,1,1,1,1,14.4,0,1.9
4,5.77126,4,1,19,1,0,6,0,1,17.6,13.5,1.4
4,10.7342,2,3,46,1,0,1,1,1,20.8,0.3,1.4
1,16.8215,2,4,59,1,1,1,0,1,14.4,0,1.9
2,13.0023,10,3,41,2,1,4,1,0,15,3.5,1.7
2,44.8447,10,3,41,2,1,4,1,0,15,3.5,1.7
11,3.58681,5,3,52,1,1,1,1,1,15,3.5,1.7
11,18.3527,10,3,52,1,1,1,1,1,15,3.5,1.7
11,12.1116,5,3,47,2,0,3,1,1,15,3.5,1.7
11,40.8255,6,3,47,2,0,3,1,1,15,3.5,1.7
11,24.7409,10,3,75,3,0,3,1,1,15,3.5,1.7
11,0.578905,10,3,75,3,0,3,1,1,15,3.5,1.7
11,1.9263,10,3,75,3,0,3,1,1,15,3.5,1.7
11,2.85745,6,3,75,3,0,3,1,1,15,3.5,1.7
11,25.556,9,3,75,3,0,3,1,1,15,3.5,1.7
11,12.5987,10,3,75,3,0,3,1,1,15,3.5,1.7
11,33.7609,2,3,29,1,0,1,1,1,15,3.5,1.7
11,32.7355,10,3,29,1,0,1,1,1,15,3.5,1.7
11,7.37254,10,3,29,1,0,1,1,1,15,3.5,1.7
11,44.7067,9,3,34,1,0,1,1,1,15,3.5,1.7
11,11.4435,2,3,34,1,0,1,1,1,15,3.5,1.7
11,41.4113,4,3,29,1,0,2,1,1,15,3.5,1.7
11,0.811336,7,3,43,2,0,1,1,1,15,3.5,1.7
11,0.811336,10,3,43,2,0,1,1,1,15,3.5,1.7
11,0.503606,7,3,43,2,0,1,1,1,15,3.5,1.7
11,0.471822,8,3,43,2,0,1,1,1,15,3.5,1.7
11,0.666876,8,3,43,2,0,1,1,1,15,3.5,1.7
11,40.6484,6,3,68,1,0,3,1,1,15,3.5,1.7
11,7.31432,10,3,68,1,0,3,1,1,15,3.5,1.7
11,33.4876,10,3,68,1,0,3,1,1,15,3.5,1.7
11,26.5237,2,3,62,1,0,1,1,1,15,3.5,1.7
2,5.12932,9,3,16,1,0,6,0,0,15,3.5,1.7
11,40.3362,2,3,38,3,1,1,1,1,15,3.5,1.7
11,14.241,10,3,27,2,0,1,1,1,15,3.5,1.7
11,16.5696,10,3,61,1,1,3,1,1,15,3.5,1.7
4,36.361,2,3,27,3,1,1,1,1,15,3.5,1.7
11,19.4342,2,3,59,3,1,1,1,1,15,3.5,1.7
11,40.5774,2,4,58,1,0,1,1,1,17.7,2.8,2.5
11,14.9736,10,3,58,1,0,4,1,1,15,3.5,1.7
11,0.0835259,7,3,50,1,1,4,1,1,15,3.5,1.7
11,0.0835259,10,3,50,1,1,4,1,1,15,3.5,1.7
11,19.5721,10,3,49,1,1,1,1,1,15,3.5,1.7
11,11.522,6,3,49,1,1,1,1,1,15,3.5,1.7
11,21.8841,2,3,63,2,0,1,1,1,15,3.5,1.7
11,11.3771,5,3,63,2,0,1,1,1,15,3.5,1.7
2,1.87574,8,3,41,1,0,3,0,0,15,3.5,1.7
11,5.30631,7,4,49,1,0,1,1,1,17.7,2.8,2.5
11,6.66629,2,4,49,1,0,1,1,1,17.7,2.8,2.5
11,1.41668,2,4,49,1,0,1,1,1,17.7,2.8,2.5
11,5.30631,10,4,49,1,0,1,1,1,17.7,2.8,2.5
11,47.107,2,4,40,1,0,1,1,1,17.7,2.8,2.5
2,52.8201,2,4,51,1,1,1,1,1,17.7,2.8,2.5
2,33.1082,4,4,27,1,1,2,1,1,17.7,2.8,2.5
11,30.1346,2,3,46,1,1,1,1,1,15,3.5,1.7
11,343.756,8,3,61,3,0,1,1,1,15,3.5,1.7
11,9.50815,9,3,41,2,0,1,1,1,15,3.5,1.7
8,23.9244,2,3,41,2,0,1,1,1,15,3.5,1.7
11,7.93016,2,3,32,1,0,1,1,1,15,3.5,1.7
11,39.2616,11,3,61,1,0,4,1,1,15,3.5,1.7
11,13.2574,5,3,61,1,0,4,1,1,15,3.5,1.7
11,26.0369,5,3,61,1,0,4,1,1,15,3.5,1.7
11,40.7968,7,3,42,2,1,8,1,1,15,3.5,1.7
11,18.7335,8,3,42,2,1,8,1,1,15,3.5,1.7
11,22.8345,8,3,42,2,1,8,1,1,15,3.5,1.7
11,10.3456,5,3,36,1,1,1,1,1,15,3.5,1.7
11,42.9218,2,3,36,1,1,1,1,1,15,3.5,1.7
11,17.8987,2,3,39,1,0,1,1,1,15,3.5,1.7
11,10.2621,2,4,44,1,1,1,1,1,17.7,2.8,2.5
11,32.5366,2,4,47,2,0,1,1,1,17.7,2.8,2.5
2,10.5093,7,4,27,2,1,1,0,0,17.7,2.8,2.5
2,10.6304,10,4,27,2,1,1,0,0,17.7,2.8,2.5
